2.9497 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
170.0206 	EXP 	RadialStim: autoDraw = False
170.0206 	EXP 	TextStim: autoDraw = False
170.0206 	EXP 	RadialStim: autoDraw = True
170.0206 	EXP 	TextStim: autoDraw = True
170.0739 	EXP 	New trial (rep=221, index=1): {'phase': 0.5}
170.0872 	EXP 	RadialStim: autoDraw = False
170.0872 	EXP 	TextStim: autoDraw = False
170.0872 	EXP 	RadialStim: autoDraw = True
170.0872 	EXP 	TextStim: autoDraw = True
170.1238 	EXP 	New trial (rep=222, index=0): {'phase': 0.0}
170.1373 	EXP 	RadialStim: autoDraw = False
170.1373 	EXP 	TextStim: autoDraw = False
170.1373 	EXP 	RadialStim: autoDraw = True
170.1373 	EXP 	TextStim: autoDraw = True
170.1904 	EXP 	New trial (rep=222, index=1): {'phase': 0.5}
170.2039 	EXP 	RadialStim: autoDraw = False
170.2039 	EXP 	TextStim: autoDraw = False
170.2039 	EXP 	RadialStim: autoDraw = True
170.2039 	EXP 	TextStim: autoDraw = True
170.2574 	EXP 	New trial (rep=223, index=0): {'phase': 0.0}
170.2706 	EXP 	RadialStim: autoDraw = False
170.2706 	EXP 	TextStim: autoDraw = False
170.2706 	EXP 	RadialStim: autoDraw = True
170.2706 	EXP 	TextStim: autoDraw = True
170.3240 	EXP 	New trial (rep=223, index=1): {'phase': 0.5}
170.3374 	EXP 	RadialStim: autoDraw = False
170.3374 	EXP 	TextStim: autoDraw = False
170.3374 	EXP 	RadialStim: autoDraw = True
170.3374 	EXP 	TextStim: autoDraw = True
170.3740 	EXP 	New trial (rep=224, index=0): {'phase': 0.0}
170.3874 	EXP 	RadialStim: autoDraw = False
170.3874 	EXP 	TextStim: autoDraw = False
170.3874 	EXP 	RadialStim: autoDraw = True
170.3874 	EXP 	TextStim: autoDraw = True
170.4407 	EXP 	New trial (rep=224, index=1): {'phase': 0.5}
170.4541 	EXP 	RadialStim: autoDraw = False
170.4541 	EXP 	TextStim: autoDraw = False
170.4541 	EXP 	RadialStim: autoDraw = True
170.4541 	EXP 	TextStim: autoDraw = True
170.5072 	EXP 	New trial (rep=225, index=0): {'phase': 0.0}
170.5208 	EXP 	RadialStim: autoDraw = False
170.5208 	EXP 	TextStim: autoDraw = False
170.5208 	EXP 	RadialStim: autoDraw = True
170.5208 	EXP 	TextStim: autoDraw = True
170.5740 	EXP 	New trial (rep=225, index=1): {'phase': 0.5}
170.5875 	EXP 	RadialStim: autoDraw = False
170.5875 	EXP 	TextStim: autoDraw = False
170.5875 	EXP 	RadialStim: autoDraw = True
170.5875 	EXP 	TextStim: autoDraw = True
170.6240 	EXP 	New trial (rep=226, index=0): {'phase': 0.0}
170.6375 	EXP 	RadialStim: autoDraw = False
170.6375 	EXP 	TextStim: autoDraw = False
170.6375 	EXP 	RadialStim: autoDraw = True
170.6375 	EXP 	TextStim: autoDraw = True
170.6907 	EXP 	New trial (rep=226, index=1): {'phase': 0.5}
170.7042 	EXP 	RadialStim: autoDraw = False
170.7042 	EXP 	TextStim: autoDraw = False
170.7042 	EXP 	RadialStim: autoDraw = True
170.7042 	EXP 	TextStim: autoDraw = True
170.7575 	EXP 	New trial (rep=227, index=0): {'phase': 0.0}
170.7709 	EXP 	RadialStim: autoDraw = False
170.7709 	EXP 	TextStim: autoDraw = False
170.7709 	EXP 	RadialStim: autoDraw = True
170.7709 	EXP 	TextStim: autoDraw = True
170.8243 	EXP 	New trial (rep=227, index=1): {'phase': 0.5}
170.8376 	EXP 	RadialStim: autoDraw = False
170.8376 	EXP 	TextStim: autoDraw = False
170.8376 	EXP 	RadialStim: autoDraw = True
170.8376 	EXP 	TextStim: autoDraw = True
170.8743 	EXP 	New trial (rep=228, index=0): {'phase': 0.0}
170.8876 	EXP 	RadialStim: autoDraw = False
170.8876 	EXP 	TextStim: autoDraw = False
170.8876 	EXP 	RadialStim: autoDraw = True
170.8876 	EXP 	TextStim: autoDraw = True
170.9409 	EXP 	New trial (rep=228, index=1): {'phase': 0.5}
170.9543 	EXP 	RadialStim: autoDraw = False
170.9543 	EXP 	TextStim: autoDraw = False
170.9543 	EXP 	RadialStim: autoDraw = True
170.9543 	EXP 	TextStim: autoDraw = True
171.0075 	EXP 	New trial (rep=229, index=0): {'phase': 0.0}
171.0210 	EXP 	RadialStim: autoDraw = False
171.0210 	EXP 	TextStim: autoDraw = False
171.0210 	EXP 	RadialStim: autoDraw = True
171.0210 	EXP 	TextStim: autoDraw = True
171.0741 	EXP 	New trial (rep=229, index=1): {'phase': 0.5}
171.0876 	EXP 	RadialStim: autoDraw = False
171.0876 	EXP 	TextStim: autoDraw = False
171.0876 	EXP 	RadialStim: autoDraw = True
171.0876 	EXP 	TextStim: autoDraw = True
171.1228 	EXP 	New trial (rep=230, index=0): {'phase': 0.0}
171.1376 	EXP 	RadialStim: autoDraw = False
171.1376 	EXP 	TextStim: autoDraw = False
171.1376 	EXP 	RadialStim: autoDraw = True
171.1376 	EXP 	TextStim: autoDraw = True
171.1910 	EXP 	New trial (rep=230, index=1): {'phase': 0.5}
171.2045 	EXP 	RadialStim: autoDraw = False
171.2045 	EXP 	TextStim: autoDraw = False
171.2045 	EXP 	RadialStim: autoDraw = True
171.2045 	EXP 	TextStim: autoDraw = True
171.2578 	EXP 	New trial (rep=231, index=0): {'phase': 0.0}
171.2712 	EXP 	RadialStim: autoDraw = False
171.2712 	EXP 	TextStim: autoDraw = False
171.2712 	EXP 	RadialStim: autoDraw = True
171.2712 	EXP 	TextStim: autoDraw = True
171.3245 	EXP 	New trial (rep=231, index=1): {'phase': 0.5}
171.3378 	EXP 	RadialStim: autoDraw = False
171.3378 	EXP 	TextStim: autoDraw = False
171.3378 	EXP 	RadialStim: autoDraw = True
171.3378 	EXP 	TextStim: autoDraw = True
171.3745 	EXP 	New trial (rep=232, index=0): {'phase': 0.0}
171.3879 	EXP 	RadialStim: autoDraw = False
171.3879 	EXP 	TextStim: autoDraw = False
171.3879 	EXP 	RadialStim: autoDraw = True
171.3879 	EXP 	TextStim: autoDraw = True
171.4413 	EXP 	New trial (rep=232, index=1): {'phase': 0.5}
171.4546 	EXP 	RadialStim: autoDraw = False
171.4546 	EXP 	TextStim: autoDraw = False
171.4546 	EXP 	RadialStim: autoDraw = True
171.4546 	EXP 	TextStim: autoDraw = True
171.5079 	EXP 	New trial (rep=233, index=0): {'phase': 0.0}
171.5212 	EXP 	RadialStim: autoDraw = False
171.5212 	EXP 	TextStim: autoDraw = False
171.5212 	EXP 	RadialStim: autoDraw = True
171.5212 	EXP 	TextStim: autoDraw = True
171.5745 	EXP 	New trial (rep=233, index=1): {'phase': 0.5}
171.5880 	EXP 	RadialStim: autoDraw = False
171.5880 	EXP 	TextStim: autoDraw = False
171.5880 	EXP 	RadialStim: autoDraw = True
171.5880 	EXP 	TextStim: autoDraw = True
171.6246 	EXP 	New trial (rep=234, index=0): {'phase': 0.0}
171.6381 	EXP 	RadialStim: autoDraw = False
171.6381 	EXP 	TextStim: autoDraw = False
171.6381 	EXP 	RadialStim: autoDraw = True
171.6381 	EXP 	TextStim: autoDraw = True
171.6912 	EXP 	New trial (rep=234, index=1): {'phase': 0.5}
171.7048 	EXP 	RadialStim: autoDraw = False
171.7048 	EXP 	TextStim: autoDraw = False
171.7048 	EXP 	RadialStim: autoDraw = True
171.7048 	EXP 	TextStim: autoDraw = True
171.7579 	EXP 	New trial (rep=235, index=0): {'phase': 0.0}
171.7715 	EXP 	RadialStim: autoDraw = False
171.7715 	EXP 	TextStim: autoDraw = False
171.7715 	EXP 	RadialStim: autoDraw = True
171.7715 	EXP 	TextStim: autoDraw = True
171.8249 	EXP 	New trial (rep=235, index=1): {'phase': 0.5}
171.8381 	EXP 	RadialStim: autoDraw = False
171.8381 	EXP 	TextStim: autoDraw = False
171.8381 	EXP 	RadialStim: autoDraw = True
171.8381 	EXP 	TextStim: autoDraw = True
171.8746 	EXP 	New trial (rep=236, index=0): {'phase': 0.0}
171.8882 	EXP 	RadialStim: autoDraw = False
171.8882 	EXP 	TextStim: autoDraw = False
171.8882 	EXP 	RadialStim: autoDraw = True
171.8882 	EXP 	TextStim: autoDraw = True
171.9416 	EXP 	New trial (rep=236, index=1): {'phase': 0.5}
171.9548 	EXP 	RadialStim: autoDraw = False
171.9548 	EXP 	TextStim: autoDraw = False
171.9548 	EXP 	RadialStim: autoDraw = True
171.9548 	EXP 	TextStim: autoDraw = True
172.0081 	EXP 	New trial (rep=237, index=0): {'phase': 0.0}
172.0215 	EXP 	RadialStim: autoDraw = False
172.0215 	EXP 	TextStim: autoDraw = False
172.0215 	EXP 	RadialStim: autoDraw = True
172.0215 	EXP 	TextStim: autoDraw = True
172.0748 	EXP 	New trial (rep=237, index=1): {'phase': 0.5}
172.0883 	EXP 	RadialStim: autoDraw = False
172.0883 	EXP 	TextStim: autoDraw = False
172.0883 	EXP 	RadialStim: autoDraw = True
172.0883 	EXP 	TextStim: autoDraw = True
172.1249 	EXP 	New trial (rep=238, index=0): {'phase': 0.0}
172.1383 	EXP 	RadialStim: autoDraw = False
172.1383 	EXP 	TextStim: autoDraw = False
172.1383 	EXP 	RadialStim: autoDraw = True
172.1383 	EXP 	TextStim: autoDraw = True
172.1904 	EXP 	New trial (rep=238, index=1): {'phase': 0.5}
172.2050 	EXP 	RadialStim: autoDraw = False
172.2050 	EXP 	TextStim: autoDraw = False
172.2050 	EXP 	RadialStim: autoDraw = True
172.2050 	EXP 	TextStim: autoDraw = True
172.2582 	EXP 	New trial (rep=239, index=0): {'phase': 0.0}
172.2717 	EXP 	RadialStim: autoDraw = False
172.2717 	EXP 	TextStim: autoDraw = False
172.2717 	EXP 	RadialStim: autoDraw = True
172.2717 	EXP 	TextStim: autoDraw = True
172.3251 	EXP 	New trial (rep=239, index=1): {'phase': 0.5}
172.3384 	EXP 	RadialStim: autoDraw = False
172.3384 	EXP 	TextStim: autoDraw = False
172.3384 	EXP 	RadialStim: autoDraw = True
172.3384 	EXP 	TextStim: autoDraw = True
172.3750 	EXP 	New trial (rep=240, index=0): {'phase': 0.0}
172.3884 	EXP 	RadialStim: autoDraw = False
172.3884 	EXP 	TextStim: autoDraw = False
172.3884 	EXP 	RadialStim: autoDraw = True
172.3884 	EXP 	TextStim: autoDraw = True
172.4418 	EXP 	New trial (rep=240, index=1): {'phase': 0.5}
172.4551 	EXP 	RadialStim: autoDraw = False
172.4551 	EXP 	TextStim: autoDraw = False
172.4551 	EXP 	RadialStim: autoDraw = True
172.4551 	EXP 	TextStim: autoDraw = True
172.5083 	EXP 	New trial (rep=241, index=0): {'phase': 0.0}
172.5218 	EXP 	RadialStim: autoDraw = False
172.5218 	EXP 	TextStim: autoDraw = False
172.5218 	EXP 	RadialStim: autoDraw = True
172.5218 	EXP 	TextStim: autoDraw = True
172.5750 	EXP 	New trial (rep=241, index=1): {'phase': 0.5}
172.5885 	EXP 	RadialStim: autoDraw = False
172.5885 	EXP 	TextStim: autoDraw = False
172.5885 	EXP 	RadialStim: autoDraw = True
172.5885 	EXP 	TextStim: autoDraw = True
172.6252 	EXP 	New trial (rep=242, index=0): {'phase': 0.0}
172.6385 	EXP 	RadialStim: autoDraw = False
172.6385 	EXP 	TextStim: autoDraw = False
172.6385 	EXP 	RadialStim: autoDraw = True
172.6385 	EXP 	TextStim: autoDraw = True
172.6908 	EXP 	New trial (rep=242, index=1): {'phase': 0.5}
172.7052 	EXP 	RadialStim: autoDraw = False
172.7052 	EXP 	TextStim: autoDraw = False
172.7052 	EXP 	RadialStim: autoDraw = True
172.7052 	EXP 	TextStim: autoDraw = True
172.7576 	EXP 	New trial (rep=243, index=0): {'phase': 0.0}
172.7719 	EXP 	RadialStim: autoDraw = False
172.7719 	EXP 	TextStim: autoDraw = False
172.7719 	EXP 	RadialStim: autoDraw = True
172.7719 	EXP 	TextStim: autoDraw = True
172.8253 	EXP 	New trial (rep=243, index=1): {'phase': 0.5}
172.8386 	EXP 	RadialStim: autoDraw = False
172.8386 	EXP 	TextStim: autoDraw = False
172.8386 	EXP 	RadialStim: autoDraw = True
172.8386 	EXP 	TextStim: autoDraw = True
172.8752 	EXP 	New trial (rep=244, index=0): {'phase': 0.0}
172.8886 	EXP 	RadialStim: autoDraw = False
172.8886 	EXP 	TextStim: autoDraw = False
172.8886 	EXP 	RadialStim: autoDraw = True
172.8886 	EXP 	TextStim: autoDraw = True
172.9419 	EXP 	New trial (rep=244, index=1): {'phase': 0.5}
172.9554 	EXP 	RadialStim: autoDraw = False
172.9554 	EXP 	TextStim: autoDraw = False
172.9554 	EXP 	RadialStim: autoDraw = True
172.9554 	EXP 	TextStim: autoDraw = True
173.0087 	EXP 	New trial (rep=245, index=0): {'phase': 0.0}
173.0221 	EXP 	RadialStim: autoDraw = False
173.0221 	EXP 	TextStim: autoDraw = False
173.0221 	EXP 	RadialStim: autoDraw = True
173.0221 	EXP 	TextStim: autoDraw = True
173.0753 	EXP 	New trial (rep=245, index=1): {'phase': 0.5}
173.0888 	EXP 	RadialStim: autoDraw = False
173.0888 	EXP 	TextStim: autoDraw = False
173.0888 	EXP 	RadialStim: autoDraw = True
173.0888 	EXP 	TextStim: autoDraw = True
173.1254 	EXP 	New trial (rep=246, index=0): {'phase': 0.0}
173.1388 	EXP 	RadialStim: autoDraw = False
173.1388 	EXP 	TextStim: autoDraw = False
173.1388 	EXP 	RadialStim: autoDraw = True
173.1388 	EXP 	TextStim: autoDraw = True
173.1929 	EXP 	New trial (rep=246, index=1): {'phase': 0.5}
173.2055 	EXP 	RadialStim: autoDraw = False
173.2055 	EXP 	TextStim: autoDraw = False
173.2055 	EXP 	RadialStim: autoDraw = True
173.2055 	EXP 	TextStim: autoDraw = True
173.2586 	EXP 	New trial (rep=247, index=0): {'phase': 0.0}
173.2722 	EXP 	RadialStim: autoDraw = False
173.2722 	EXP 	TextStim: autoDraw = False
173.2722 	EXP 	RadialStim: autoDraw = True
173.2722 	EXP 	TextStim: autoDraw = True
173.3253 	EXP 	New trial (rep=247, index=1): {'phase': 0.5}
173.3389 	EXP 	RadialStim: autoDraw = False
173.3389 	EXP 	TextStim: autoDraw = False
173.3389 	EXP 	RadialStim: autoDraw = True
173.3389 	EXP 	TextStim: autoDraw = True
173.3755 	EXP 	New trial (rep=248, index=0): {'phase': 0.0}
173.3889 	EXP 	RadialStim: autoDraw = False
173.3889 	EXP 	TextStim: autoDraw = False
173.3889 	EXP 	RadialStim: autoDraw = True
173.3889 	EXP 	TextStim: autoDraw = True
173.4421 	EXP 	New trial (rep=248, index=1): {'phase': 0.5}
173.4557 	EXP 	RadialStim: autoDraw = False
173.4557 	EXP 	TextStim: autoDraw = False
173.4557 	EXP 	RadialStim: autoDraw = True
173.4557 	EXP 	TextStim: autoDraw = True
173.5091 	EXP 	New trial (rep=249, index=0): {'phase': 0.0}
173.5223 	EXP 	RadialStim: autoDraw = False
173.5223 	EXP 	TextStim: autoDraw = False
173.5223 	EXP 	RadialStim: autoDraw = True
173.5223 	EXP 	TextStim: autoDraw = True
173.5756 	EXP 	New trial (rep=249, index=1): {'phase': 0.5}
173.5890 	EXP 	RadialStim: autoDraw = False
173.5890 	EXP 	TextStim: autoDraw = False
173.5890 	EXP 	RadialStim: autoDraw = True
173.5890 	EXP 	TextStim: autoDraw = True
173.6258 	EXP 	New trial (rep=250, index=0): {'phase': 0.0}
173.6391 	EXP 	RadialStim: autoDraw = False
173.6391 	EXP 	TextStim: autoDraw = False
173.6391 	EXP 	RadialStim: autoDraw = True
173.6391 	EXP 	TextStim: autoDraw = True
173.6923 	EXP 	New trial (rep=250, index=1): {'phase': 0.5}
173.7057 	EXP 	RadialStim: autoDraw = False
173.7057 	EXP 	TextStim: autoDraw = False
173.7057 	EXP 	RadialStim: autoDraw = True
173.7057 	EXP 	TextStim: autoDraw = True
173.7576 	EXP 	New trial (rep=251, index=0): {'phase': 0.0}
173.7723 	EXP 	RadialStim: autoDraw = False
173.7723 	EXP 	TextStim: autoDraw = False
173.7723 	EXP 	RadialStim: autoDraw = True
173.7723 	EXP 	TextStim: autoDraw = True
173.8257 	EXP 	New trial (rep=251, index=1): {'phase': 0.5}
173.8392 	EXP 	RadialStim: autoDraw = False
173.8392 	EXP 	TextStim: autoDraw = False
173.8392 	EXP 	RadialStim: autoDraw = True
173.8392 	EXP 	TextStim: autoDraw = True
173.8757 	EXP 	New trial (rep=252, index=0): {'phase': 0.0}
173.8892 	EXP 	RadialStim: autoDraw = False
173.8892 	EXP 	TextStim: autoDraw = False
173.8892 	EXP 	RadialStim: autoDraw = True
173.8892 	EXP 	TextStim: autoDraw = True
173.9424 	EXP 	New trial (rep=252, index=1): {'phase': 0.5}
173.9559 	EXP 	RadialStim: autoDraw = False
173.9559 	EXP 	TextStim: autoDraw = False
173.9559 	EXP 	RadialStim: autoDraw = True
173.9559 	EXP 	TextStim: autoDraw = True
174.0093 	EXP 	New trial (rep=253, index=0): {'phase': 0.0}
174.0226 	EXP 	RadialStim: autoDraw = False
174.0226 	EXP 	TextStim: autoDraw = False
174.0226 	EXP 	RadialStim: autoDraw = True
174.0226 	EXP 	TextStim: autoDraw = True
174.0759 	EXP 	New trial (rep=253, index=1): {'phase': 0.5}
174.0892 	EXP 	RadialStim: autoDraw = False
174.0892 	EXP 	TextStim: autoDraw = False
174.0892 	EXP 	RadialStim: autoDraw = True
174.0892 	EXP 	TextStim: autoDraw = True
174.1259 	EXP 	New trial (rep=254, index=0): {'phase': 0.0}
174.1393 	EXP 	RadialStim: autoDraw = False
174.1393 	EXP 	TextStim: autoDraw = False
174.1393 	EXP 	RadialStim: autoDraw = True
174.1393 	EXP 	TextStim: autoDraw = True
174.1927 	EXP 	New trial (rep=254, index=1): {'phase': 0.5}
174.2060 	EXP 	RadialStim: autoDraw = False
174.2060 	EXP 	TextStim: autoDraw = False
174.2060 	EXP 	RadialStim: autoDraw = True
174.2060 	EXP 	TextStim: autoDraw = True
174.2593 	EXP 	New trial (rep=255, index=0): {'phase': 0.0}
174.2727 	EXP 	RadialStim: autoDraw = False
174.2727 	EXP 	TextStim: autoDraw = False
174.2727 	EXP 	RadialStim: autoDraw = True
174.2727 	EXP 	TextStim: autoDraw = True
174.3259 	EXP 	New trial (rep=255, index=1): {'phase': 0.5}
174.3394 	EXP 	RadialStim: autoDraw = False
174.3394 	EXP 	TextStim: autoDraw = False
174.3394 	EXP 	RadialStim: autoDraw = True
174.3394 	EXP 	TextStim: autoDraw = True
174.3760 	EXP 	New trial (rep=256, index=0): {'phase': 0.0}
174.3895 	EXP 	RadialStim: autoDraw = False
174.3895 	EXP 	TextStim: autoDraw = False
174.3895 	EXP 	RadialStim: autoDraw = True
174.3895 	EXP 	TextStim: autoDraw = True
174.4427 	EXP 	New trial (rep=256, index=1): {'phase': 0.5}
174.4561 	EXP 	RadialStim: autoDraw = False
174.4561 	EXP 	TextStim: autoDraw = False
174.4561 	EXP 	RadialStim: autoDraw = True
174.4561 	EXP 	TextStim: autoDraw = True
174.5094 	EXP 	New trial (rep=257, index=0): {'phase': 0.0}
174.5228 	EXP 	RadialStim: autoDraw = False
174.5228 	EXP 	TextStim: autoDraw = False
174.5228 	EXP 	RadialStim: autoDraw = True
174.5228 	EXP 	TextStim: autoDraw = True
174.5763 	EXP 	New trial (rep=257, index=1): {'phase': 0.5}
174.5895 	EXP 	RadialStim: autoDraw = False
174.5895 	EXP 	TextStim: autoDraw = False
174.5895 	EXP 	RadialStim: autoDraw = True
174.5895 	EXP 	TextStim: autoDraw = True
174.6260 	EXP 	New trial (rep=258, index=0): {'phase': 0.0}
174.6396 	EXP 	RadialStim: autoDraw = False
174.6396 	EXP 	TextStim: autoDraw = False
174.6396 	EXP 	RadialStim: autoDraw = True
174.6396 	EXP 	TextStim: autoDraw = True
174.6929 	EXP 	New trial (rep=258, index=1): {'phase': 0.5}
174.7062 	EXP 	RadialStim: autoDraw = False
174.7062 	EXP 	TextStim: autoDraw = False
174.7062 	EXP 	RadialStim: autoDraw = True
174.7062 	EXP 	TextStim: autoDraw = True
174.7595 	EXP 	New trial (rep=259, index=0): {'phase': 0.0}
174.7729 	EXP 	RadialStim: autoDraw = False
174.7729 	EXP 	TextStim: autoDraw = False
174.7729 	EXP 	RadialStim: autoDraw = True
174.7729 	EXP 	TextStim: autoDraw = True
174.8096 	EXP 	New trial (rep=259, index=1): {'phase': 0.5}
174.8230 	EXP 	RadialStim: autoDraw = False
174.8230 	EXP 	TextStim: autoDraw = False
174.8230 	EXP 	RadialStim: autoDraw = True
174.8230 	EXP 	TextStim: autoDraw = True
174.8762 	EXP 	New trial (rep=260, index=0): {'phase': 0.0}
174.8896 	EXP 	RadialStim: autoDraw = False
174.8896 	EXP 	TextStim: autoDraw = False
174.8896 	EXP 	RadialStim: autoDraw = True
174.8896 	EXP 	TextStim: autoDraw = True
174.9428 	EXP 	New trial (rep=260, index=1): {'phase': 0.5}
174.9564 	EXP 	RadialStim: autoDraw = False
174.9564 	EXP 	TextStim: autoDraw = False
174.9564 	EXP 	RadialStim: autoDraw = True
174.9564 	EXP 	TextStim: autoDraw = True
175.0096 	EXP 	New trial (rep=261, index=0): {'phase': 0.0}
175.0231 	EXP 	RadialStim: autoDraw = False
175.0231 	EXP 	TextStim: autoDraw = False
175.0231 	EXP 	RadialStim: autoDraw = True
175.0231 	EXP 	TextStim: autoDraw = True
175.0597 	EXP 	New trial (rep=261, index=1): {'phase': 0.5}
175.0730 	EXP 	RadialStim: autoDraw = False
175.0730 	EXP 	TextStim: autoDraw = False
175.0730 	EXP 	RadialStim: autoDraw = True
175.0730 	EXP 	TextStim: autoDraw = True
175.1249 	EXP 	New trial (rep=262, index=0): {'phase': 0.0}
175.1397 	EXP 	RadialStim: autoDraw = False
175.1397 	EXP 	TextStim: autoDraw = False
175.1397 	EXP 	RadialStim: autoDraw = True
175.1397 	EXP 	TextStim: autoDraw = True
175.1932 	EXP 	New trial (rep=262, index=1): {'phase': 0.5}
175.2064 	EXP 	RadialStim: autoDraw = False
175.2064 	EXP 	TextStim: autoDraw = False
175.2064 	EXP 	RadialStim: autoDraw = True
175.2064 	EXP 	TextStim: autoDraw = True
175.2598 	EXP 	New trial (rep=263, index=0): {'phase': 0.0}
175.2732 	EXP 	RadialStim: autoDraw = False
175.2732 	EXP 	TextStim: autoDraw = False
175.2732 	EXP 	RadialStim: autoDraw = True
175.2732 	EXP 	TextStim: autoDraw = True
175.3100 	EXP 	New trial (rep=263, index=1): {'phase': 0.5}
175.3233 	EXP 	RadialStim: autoDraw = False
175.3233 	EXP 	TextStim: autoDraw = False
175.3233 	EXP 	RadialStim: autoDraw = True
175.3233 	EXP 	TextStim: autoDraw = True
175.3766 	EXP 	New trial (rep=264, index=0): {'phase': 0.0}
175.3900 	EXP 	RadialStim: autoDraw = False
175.3900 	EXP 	TextStim: autoDraw = False
175.3900 	EXP 	RadialStim: autoDraw = True
175.3900 	EXP 	TextStim: autoDraw = True
175.4433 	EXP 	New trial (rep=264, index=1): {'phase': 0.5}
175.4567 	EXP 	RadialStim: autoDraw = False
175.4567 	EXP 	TextStim: autoDraw = False
175.4567 	EXP 	RadialStim: autoDraw = True
175.4567 	EXP 	TextStim: autoDraw = True
175.5099 	EXP 	New trial (rep=265, index=0): {'phase': 0.0}
175.5234 	EXP 	RadialStim: autoDraw = False
175.5234 	EXP 	TextStim: autoDraw = False
175.5234 	EXP 	RadialStim: autoDraw = True
175.5234 	EXP 	TextStim: autoDraw = True
175.5600 	EXP 	New trial (rep=265, index=1): {'phase': 0.5}
175.5734 	EXP 	RadialStim: autoDraw = False
175.5734 	EXP 	TextStim: autoDraw = False
175.5734 	EXP 	RadialStim: autoDraw = True
175.5734 	EXP 	TextStim: autoDraw = True
175.6265 	EXP 	New trial (rep=266, index=0): {'phase': 0.0}
175.6401 	EXP 	RadialStim: autoDraw = False
175.6401 	EXP 	TextStim: autoDraw = False
175.6401 	EXP 	RadialStim: autoDraw = True
175.6401 	EXP 	TextStim: autoDraw = True
175.6934 	EXP 	New trial (rep=266, index=1): {'phase': 0.5}
175.7068 	EXP 	RadialStim: autoDraw = False
175.7068 	EXP 	TextStim: autoDraw = False
175.7068 	EXP 	RadialStim: autoDraw = True
175.7068 	EXP 	TextStim: autoDraw = True
175.7602 	EXP 	New trial (rep=267, index=0): {'phase': 0.0}
175.7735 	EXP 	RadialStim: autoDraw = False
175.7735 	EXP 	TextStim: autoDraw = False
175.7735 	EXP 	RadialStim: autoDraw = True
175.7735 	EXP 	TextStim: autoDraw = True
175.8100 	EXP 	New trial (rep=267, index=1): {'phase': 0.5}
175.8235 	EXP 	RadialStim: autoDraw = False
175.8235 	EXP 	TextStim: autoDraw = False
175.8235 	EXP 	RadialStim: autoDraw = True
175.8235 	EXP 	TextStim: autoDraw = True
175.8769 	EXP 	New trial (rep=268, index=0): {'phase': 0.0}
175.8902 	EXP 	RadialStim: autoDraw = False
175.8902 	EXP 	TextStim: autoDraw = False
175.8902 	EXP 	RadialStim: autoDraw = True
175.8902 	EXP 	TextStim: autoDraw = True
175.9421 	EXP 	New trial (rep=268, index=1): {'phase': 0.5}
175.9569 	EXP 	RadialStim: autoDraw = False
175.9569 	EXP 	TextStim: autoDraw = False
175.9569 	EXP 	RadialStim: autoDraw = True
175.9569 	EXP 	TextStim: autoDraw = True
176.0086 	EXP 	New trial (rep=269, index=0): {'phase': 0.0}
176.0235 	EXP 	RadialStim: autoDraw = False
176.0235 	EXP 	TextStim: autoDraw = False
176.0235 	EXP 	RadialStim: autoDraw = True
176.0235 	EXP 	TextStim: autoDraw = True
176.0602 	EXP 	New trial (rep=269, index=1): {'phase': 0.5}
176.0736 	EXP 	RadialStim: autoDraw = False
176.0736 	EXP 	TextStim: autoDraw = False
176.0736 	EXP 	RadialStim: autoDraw = True
176.0736 	EXP 	TextStim: autoDraw = True
176.1268 	EXP 	New trial (rep=270, index=0): {'phase': 0.0}
176.1403 	EXP 	RadialStim: autoDraw = False
176.1403 	EXP 	TextStim: autoDraw = False
176.1403 	EXP 	RadialStim: autoDraw = True
176.1403 	EXP 	TextStim: autoDraw = True
176.1935 	EXP 	New trial (rep=270, index=1): {'phase': 0.5}
176.2070 	EXP 	RadialStim: autoDraw = False
176.2070 	EXP 	TextStim: autoDraw = False
176.2070 	EXP 	RadialStim: autoDraw = True
176.2070 	EXP 	TextStim: autoDraw = True
176.2604 	EXP 	New trial (rep=271, index=0): {'phase': 0.0}
176.2737 	EXP 	RadialStim: autoDraw = False
176.2737 	EXP 	TextStim: autoDraw = False
176.2737 	EXP 	RadialStim: autoDraw = True
176.2737 	EXP 	TextStim: autoDraw = True
176.3102 	EXP 	New trial (rep=271, index=1): {'phase': 0.5}
176.3238 	EXP 	RadialStim: autoDraw = False
176.3238 	EXP 	TextStim: autoDraw = False
176.3238 	EXP 	RadialStim: autoDraw = True
176.3238 	EXP 	TextStim: autoDraw = True
176.3771 	EXP 	New trial (rep=272, index=0): {'phase': 0.0}
176.3904 	EXP 	RadialStim: autoDraw = False
176.3904 	EXP 	TextStim: autoDraw = False
176.3904 	EXP 	RadialStim: autoDraw = True
176.3904 	EXP 	TextStim: autoDraw = True
176.4437 	EXP 	New trial (rep=272, index=1): {'phase': 0.5}
176.4570 	EXP 	RadialStim: autoDraw = False
176.4570 	EXP 	TextStim: autoDraw = False
176.4570 	EXP 	RadialStim: autoDraw = True
176.4570 	EXP 	TextStim: autoDraw = True
176.5103 	EXP 	New trial (rep=273, index=0): {'phase': 0.0}
176.5239 	EXP 	RadialStim: autoDraw = False
176.5239 	EXP 	TextStim: autoDraw = False
176.5239 	EXP 	RadialStim: autoDraw = True
176.5239 	EXP 	TextStim: autoDraw = True
