1.9894 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
189.8184 	EXP 	RadialStim: autoDraw = False
189.8184 	EXP 	TextStim: autoDraw = False
189.8184 	EXP 	RadialStim: autoDraw = True
189.8184 	EXP 	TextStim: autoDraw = True
189.8715 	EXP 	New trial (rep=50, index=0): {'phase': 0.0}
189.8851 	EXP 	RadialStim: autoDraw = False
189.8851 	EXP 	TextStim: autoDraw = False
189.8851 	EXP 	RadialStim: autoDraw = True
189.8851 	EXP 	TextStim: autoDraw = True
189.9383 	EXP 	New trial (rep=50, index=1): {'phase': 0.5}
189.9518 	EXP 	RadialStim: autoDraw = False
189.9518 	EXP 	TextStim: autoDraw = False
189.9518 	EXP 	RadialStim: autoDraw = True
189.9518 	EXP 	TextStim: autoDraw = True
190.0049 	EXP 	New trial (rep=51, index=0): {'phase': 0.0}
190.0185 	EXP 	RadialStim: autoDraw = False
190.0185 	EXP 	TextStim: autoDraw = False
190.0185 	EXP 	RadialStim: autoDraw = True
190.0185 	EXP 	TextStim: autoDraw = True
190.0548 	EXP 	New trial (rep=51, index=1): {'phase': 0.5}
190.0685 	EXP 	RadialStim: autoDraw = False
190.0685 	EXP 	TextStim: autoDraw = False
190.0685 	EXP 	RadialStim: autoDraw = True
190.0685 	EXP 	TextStim: autoDraw = True
190.1215 	EXP 	New trial (rep=52, index=0): {'phase': 0.0}
190.1351 	EXP 	RadialStim: autoDraw = False
190.1351 	EXP 	TextStim: autoDraw = False
190.1351 	EXP 	RadialStim: autoDraw = True
190.1351 	EXP 	TextStim: autoDraw = True
190.1882 	EXP 	New trial (rep=52, index=1): {'phase': 0.5}
190.2018 	EXP 	RadialStim: autoDraw = False
190.2018 	EXP 	TextStim: autoDraw = False
190.2018 	EXP 	RadialStim: autoDraw = True
190.2018 	EXP 	TextStim: autoDraw = True
190.2552 	EXP 	New trial (rep=53, index=0): {'phase': 0.0}
190.2686 	EXP 	RadialStim: autoDraw = False
190.2686 	EXP 	TextStim: autoDraw = False
190.2686 	EXP 	RadialStim: autoDraw = True
190.2686 	EXP 	TextStim: autoDraw = True
190.3050 	EXP 	New trial (rep=53, index=1): {'phase': 0.5}
190.3186 	EXP 	RadialStim: autoDraw = False
190.3186 	EXP 	TextStim: autoDraw = False
190.3186 	EXP 	RadialStim: autoDraw = True
190.3186 	EXP 	TextStim: autoDraw = True
190.3718 	EXP 	New trial (rep=54, index=0): {'phase': 0.0}
190.3852 	EXP 	RadialStim: autoDraw = False
190.3852 	EXP 	TextStim: autoDraw = False
190.3852 	EXP 	RadialStim: autoDraw = True
190.3852 	EXP 	TextStim: autoDraw = True
190.4384 	EXP 	New trial (rep=54, index=1): {'phase': 0.5}
190.4518 	EXP 	RadialStim: autoDraw = False
190.4518 	EXP 	TextStim: autoDraw = False
190.4518 	EXP 	RadialStim: autoDraw = True
190.4518 	EXP 	TextStim: autoDraw = True
190.5052 	EXP 	New trial (rep=55, index=0): {'phase': 0.0}
190.5187 	EXP 	RadialStim: autoDraw = False
190.5187 	EXP 	TextStim: autoDraw = False
190.5187 	EXP 	RadialStim: autoDraw = True
190.5187 	EXP 	TextStim: autoDraw = True
190.5551 	EXP 	New trial (rep=55, index=1): {'phase': 0.5}
190.5686 	EXP 	RadialStim: autoDraw = False
190.5686 	EXP 	TextStim: autoDraw = False
190.5686 	EXP 	RadialStim: autoDraw = True
190.5686 	EXP 	TextStim: autoDraw = True
190.6217 	EXP 	New trial (rep=56, index=0): {'phase': 0.0}
190.6352 	EXP 	RadialStim: autoDraw = False
190.6352 	EXP 	TextStim: autoDraw = False
190.6352 	EXP 	RadialStim: autoDraw = True
190.6352 	EXP 	TextStim: autoDraw = True
190.6875 	EXP 	New trial (rep=56, index=1): {'phase': 0.5}
190.7021 	EXP 	RadialStim: autoDraw = False
190.7021 	EXP 	TextStim: autoDraw = False
190.7021 	EXP 	RadialStim: autoDraw = True
190.7021 	EXP 	TextStim: autoDraw = True
190.7554 	EXP 	New trial (rep=57, index=0): {'phase': 0.0}
190.7687 	EXP 	RadialStim: autoDraw = False
190.7687 	EXP 	TextStim: autoDraw = False
190.7687 	EXP 	RadialStim: autoDraw = True
190.7687 	EXP 	TextStim: autoDraw = True
190.8052 	EXP 	New trial (rep=57, index=1): {'phase': 0.5}
190.8187 	EXP 	RadialStim: autoDraw = False
190.8187 	EXP 	TextStim: autoDraw = False
190.8187 	EXP 	RadialStim: autoDraw = True
190.8187 	EXP 	TextStim: autoDraw = True
190.8721 	EXP 	New trial (rep=58, index=0): {'phase': 0.0}
190.8856 	EXP 	RadialStim: autoDraw = False
190.8856 	EXP 	TextStim: autoDraw = False
190.8856 	EXP 	RadialStim: autoDraw = True
190.8856 	EXP 	TextStim: autoDraw = True
190.9386 	EXP 	New trial (rep=58, index=1): {'phase': 0.5}
190.9522 	EXP 	RadialStim: autoDraw = False
190.9522 	EXP 	TextStim: autoDraw = False
190.9522 	EXP 	RadialStim: autoDraw = True
190.9522 	EXP 	TextStim: autoDraw = True
191.0053 	EXP 	New trial (rep=59, index=0): {'phase': 0.0}
191.0189 	EXP 	RadialStim: autoDraw = False
191.0189 	EXP 	TextStim: autoDraw = False
191.0189 	EXP 	RadialStim: autoDraw = True
191.0189 	EXP 	TextStim: autoDraw = True
191.0558 	EXP 	New trial (rep=59, index=1): {'phase': 0.5}
191.0690 	EXP 	RadialStim: autoDraw = False
191.0690 	EXP 	TextStim: autoDraw = False
191.0690 	EXP 	RadialStim: autoDraw = True
191.0690 	EXP 	TextStim: autoDraw = True
191.1221 	EXP 	New trial (rep=60, index=0): {'phase': 0.0}
191.1356 	EXP 	RadialStim: autoDraw = False
191.1356 	EXP 	TextStim: autoDraw = False
191.1356 	EXP 	RadialStim: autoDraw = True
191.1356 	EXP 	TextStim: autoDraw = True
191.1887 	EXP 	New trial (rep=60, index=1): {'phase': 0.5}
191.2021 	EXP 	RadialStim: autoDraw = False
191.2021 	EXP 	TextStim: autoDraw = False
191.2021 	EXP 	RadialStim: autoDraw = True
191.2021 	EXP 	TextStim: autoDraw = True
191.2556 	EXP 	New trial (rep=61, index=0): {'phase': 0.0}
191.2691 	EXP 	RadialStim: autoDraw = False
191.2691 	EXP 	TextStim: autoDraw = False
191.2691 	EXP 	RadialStim: autoDraw = True
191.2691 	EXP 	TextStim: autoDraw = True
191.3044 	EXP 	New trial (rep=61, index=1): {'phase': 0.5}
191.3189 	EXP 	RadialStim: autoDraw = False
191.3189 	EXP 	TextStim: autoDraw = False
191.3189 	EXP 	RadialStim: autoDraw = True
191.3189 	EXP 	TextStim: autoDraw = True
191.3721 	EXP 	New trial (rep=62, index=0): {'phase': 0.0}
191.3858 	EXP 	RadialStim: autoDraw = False
191.3858 	EXP 	TextStim: autoDraw = False
191.3858 	EXP 	RadialStim: autoDraw = True
191.3858 	EXP 	TextStim: autoDraw = True
191.4390 	EXP 	New trial (rep=62, index=1): {'phase': 0.5}
191.4525 	EXP 	RadialStim: autoDraw = False
191.4525 	EXP 	TextStim: autoDraw = False
191.4525 	EXP 	RadialStim: autoDraw = True
191.4525 	EXP 	TextStim: autoDraw = True
191.5057 	EXP 	New trial (rep=63, index=0): {'phase': 0.0}
191.5191 	EXP 	RadialStim: autoDraw = False
191.5191 	EXP 	TextStim: autoDraw = False
191.5191 	EXP 	RadialStim: autoDraw = True
191.5191 	EXP 	TextStim: autoDraw = True
191.5559 	EXP 	New trial (rep=63, index=1): {'phase': 0.5}
191.5692 	EXP 	RadialStim: autoDraw = False
191.5692 	EXP 	TextStim: autoDraw = False
191.5692 	EXP 	RadialStim: autoDraw = True
191.5692 	EXP 	TextStim: autoDraw = True
191.6223 	EXP 	New trial (rep=64, index=0): {'phase': 0.0}
191.6358 	EXP 	RadialStim: autoDraw = False
191.6358 	EXP 	TextStim: autoDraw = False
191.6358 	EXP 	RadialStim: autoDraw = True
191.6358 	EXP 	TextStim: autoDraw = True
191.6887 	EXP 	New trial (rep=64, index=1): {'phase': 0.5}
191.7026 	EXP 	RadialStim: autoDraw = False
191.7026 	EXP 	TextStim: autoDraw = False
191.7026 	EXP 	RadialStim: autoDraw = True
191.7026 	EXP 	TextStim: autoDraw = True
191.7556 	EXP 	New trial (rep=65, index=0): {'phase': 0.0}
191.7693 	EXP 	RadialStim: autoDraw = False
191.7693 	EXP 	TextStim: autoDraw = False
191.7693 	EXP 	RadialStim: autoDraw = True
191.7693 	EXP 	TextStim: autoDraw = True
191.8057 	EXP 	New trial (rep=65, index=1): {'phase': 0.5}
191.8191 	EXP 	RadialStim: autoDraw = False
191.8191 	EXP 	TextStim: autoDraw = False
191.8191 	EXP 	RadialStim: autoDraw = True
191.8191 	EXP 	TextStim: autoDraw = True
191.8724 	EXP 	New trial (rep=66, index=0): {'phase': 0.0}
191.8861 	EXP 	RadialStim: autoDraw = False
191.8861 	EXP 	TextStim: autoDraw = False
191.8861 	EXP 	RadialStim: autoDraw = True
191.8861 	EXP 	TextStim: autoDraw = True
191.9393 	EXP 	New trial (rep=66, index=1): {'phase': 0.5}
191.9527 	EXP 	RadialStim: autoDraw = False
191.9527 	EXP 	TextStim: autoDraw = False
191.9527 	EXP 	RadialStim: autoDraw = True
191.9527 	EXP 	TextStim: autoDraw = True
192.0058 	EXP 	New trial (rep=67, index=0): {'phase': 0.0}
192.0192 	EXP 	RadialStim: autoDraw = False
192.0192 	EXP 	TextStim: autoDraw = False
192.0192 	EXP 	RadialStim: autoDraw = True
192.0192 	EXP 	TextStim: autoDraw = True
192.0551 	EXP 	New trial (rep=67, index=1): {'phase': 0.5}
192.0693 	EXP 	RadialStim: autoDraw = False
192.0693 	EXP 	TextStim: autoDraw = False
192.0693 	EXP 	RadialStim: autoDraw = True
192.0693 	EXP 	TextStim: autoDraw = True
192.1225 	EXP 	New trial (rep=68, index=0): {'phase': 0.0}
192.1360 	EXP 	RadialStim: autoDraw = False
192.1360 	EXP 	TextStim: autoDraw = False
192.1360 	EXP 	RadialStim: autoDraw = True
192.1360 	EXP 	TextStim: autoDraw = True
192.1892 	EXP 	New trial (rep=68, index=1): {'phase': 0.5}
192.2028 	EXP 	RadialStim: autoDraw = False
192.2028 	EXP 	TextStim: autoDraw = False
192.2028 	EXP 	RadialStim: autoDraw = True
192.2028 	EXP 	TextStim: autoDraw = True
192.2559 	EXP 	New trial (rep=69, index=0): {'phase': 0.0}
192.2696 	EXP 	RadialStim: autoDraw = False
192.2696 	EXP 	TextStim: autoDraw = False
192.2696 	EXP 	RadialStim: autoDraw = True
192.2696 	EXP 	TextStim: autoDraw = True
192.3060 	EXP 	New trial (rep=69, index=1): {'phase': 0.5}
192.3196 	EXP 	RadialStim: autoDraw = False
192.3196 	EXP 	TextStim: autoDraw = False
192.3196 	EXP 	RadialStim: autoDraw = True
192.3196 	EXP 	TextStim: autoDraw = True
192.3726 	EXP 	New trial (rep=70, index=0): {'phase': 0.0}
192.3863 	EXP 	RadialStim: autoDraw = False
192.3863 	EXP 	TextStim: autoDraw = False
192.3863 	EXP 	RadialStim: autoDraw = True
192.3863 	EXP 	TextStim: autoDraw = True
192.4395 	EXP 	New trial (rep=70, index=1): {'phase': 0.5}
192.4530 	EXP 	RadialStim: autoDraw = False
192.4530 	EXP 	TextStim: autoDraw = False
192.4530 	EXP 	RadialStim: autoDraw = True
192.4530 	EXP 	TextStim: autoDraw = True
192.5061 	EXP 	New trial (rep=71, index=0): {'phase': 0.0}
192.5197 	EXP 	RadialStim: autoDraw = False
192.5197 	EXP 	TextStim: autoDraw = False
192.5197 	EXP 	RadialStim: autoDraw = True
192.5197 	EXP 	TextStim: autoDraw = True
192.5562 	EXP 	New trial (rep=71, index=1): {'phase': 0.5}
192.5696 	EXP 	RadialStim: autoDraw = False
192.5696 	EXP 	TextStim: autoDraw = False
192.5696 	EXP 	RadialStim: autoDraw = True
192.5696 	EXP 	TextStim: autoDraw = True
192.6230 	EXP 	New trial (rep=72, index=0): {'phase': 0.0}
192.6364 	EXP 	RadialStim: autoDraw = False
192.6364 	EXP 	TextStim: autoDraw = False
192.6364 	EXP 	RadialStim: autoDraw = True
192.6364 	EXP 	TextStim: autoDraw = True
192.6896 	EXP 	New trial (rep=72, index=1): {'phase': 0.5}
192.7031 	EXP 	RadialStim: autoDraw = False
192.7031 	EXP 	TextStim: autoDraw = False
192.7031 	EXP 	RadialStim: autoDraw = True
192.7031 	EXP 	TextStim: autoDraw = True
192.7562 	EXP 	New trial (rep=73, index=0): {'phase': 0.0}
192.7698 	EXP 	RadialStim: autoDraw = False
192.7698 	EXP 	TextStim: autoDraw = False
192.7698 	EXP 	RadialStim: autoDraw = True
192.7698 	EXP 	TextStim: autoDraw = True
192.8062 	EXP 	New trial (rep=73, index=1): {'phase': 0.5}
192.8198 	EXP 	RadialStim: autoDraw = False
192.8198 	EXP 	TextStim: autoDraw = False
192.8198 	EXP 	RadialStim: autoDraw = True
192.8198 	EXP 	TextStim: autoDraw = True
192.8729 	EXP 	New trial (rep=74, index=0): {'phase': 0.0}
192.8865 	EXP 	RadialStim: autoDraw = False
192.8865 	EXP 	TextStim: autoDraw = False
192.8865 	EXP 	RadialStim: autoDraw = True
192.8865 	EXP 	TextStim: autoDraw = True
192.9395 	EXP 	New trial (rep=74, index=1): {'phase': 0.5}
192.9532 	EXP 	RadialStim: autoDraw = False
192.9532 	EXP 	TextStim: autoDraw = False
192.9532 	EXP 	RadialStim: autoDraw = True
192.9532 	EXP 	TextStim: autoDraw = True
193.0064 	EXP 	New trial (rep=75, index=0): {'phase': 0.0}
193.0199 	EXP 	RadialStim: autoDraw = False
193.0199 	EXP 	TextStim: autoDraw = False
193.0199 	EXP 	RadialStim: autoDraw = True
193.0199 	EXP 	TextStim: autoDraw = True
193.0562 	EXP 	New trial (rep=75, index=1): {'phase': 0.5}
193.0699 	EXP 	RadialStim: autoDraw = False
193.0699 	EXP 	TextStim: autoDraw = False
193.0699 	EXP 	RadialStim: autoDraw = True
193.0699 	EXP 	TextStim: autoDraw = True
193.1232 	EXP 	New trial (rep=76, index=0): {'phase': 0.0}
193.1366 	EXP 	RadialStim: autoDraw = False
193.1366 	EXP 	TextStim: autoDraw = False
193.1366 	EXP 	RadialStim: autoDraw = True
193.1366 	EXP 	TextStim: autoDraw = True
193.1893 	EXP 	New trial (rep=76, index=1): {'phase': 0.5}
193.2032 	EXP 	RadialStim: autoDraw = False
193.2032 	EXP 	TextStim: autoDraw = False
193.2032 	EXP 	RadialStim: autoDraw = True
193.2032 	EXP 	TextStim: autoDraw = True
193.2560 	EXP 	New trial (rep=77, index=0): {'phase': 0.0}
193.2699 	EXP 	RadialStim: autoDraw = False
193.2699 	EXP 	TextStim: autoDraw = False
193.2699 	EXP 	RadialStim: autoDraw = True
193.2699 	EXP 	TextStim: autoDraw = True
193.3054 	EXP 	New trial (rep=77, index=1): {'phase': 0.5}
193.3200 	EXP 	RadialStim: autoDraw = False
193.3200 	EXP 	TextStim: autoDraw = False
193.3200 	EXP 	RadialStim: autoDraw = True
193.3200 	EXP 	TextStim: autoDraw = True
193.3734 	EXP 	New trial (rep=78, index=0): {'phase': 0.0}
193.3866 	EXP 	RadialStim: autoDraw = False
193.3866 	EXP 	TextStim: autoDraw = False
193.3866 	EXP 	RadialStim: autoDraw = True
193.3866 	EXP 	TextStim: autoDraw = True
193.4404 	EXP 	New trial (rep=78, index=1): {'phase': 0.5}
193.4533 	EXP 	RadialStim: autoDraw = False
193.4533 	EXP 	TextStim: autoDraw = False
193.4533 	EXP 	RadialStim: autoDraw = True
193.4533 	EXP 	TextStim: autoDraw = True
193.5068 	EXP 	New trial (rep=79, index=0): {'phase': 0.0}
193.5201 	EXP 	RadialStim: autoDraw = False
193.5201 	EXP 	TextStim: autoDraw = False
193.5201 	EXP 	RadialStim: autoDraw = True
193.5201 	EXP 	TextStim: autoDraw = True
193.5559 	EXP 	New trial (rep=79, index=1): {'phase': 0.5}
193.5702 	EXP 	RadialStim: autoDraw = False
193.5702 	EXP 	TextStim: autoDraw = False
193.5702 	EXP 	RadialStim: autoDraw = True
193.5702 	EXP 	TextStim: autoDraw = True
193.6235 	EXP 	New trial (rep=80, index=0): {'phase': 0.0}
193.6369 	EXP 	RadialStim: autoDraw = False
193.6369 	EXP 	TextStim: autoDraw = False
193.6369 	EXP 	RadialStim: autoDraw = True
193.6369 	EXP 	TextStim: autoDraw = True
193.6901 	EXP 	New trial (rep=80, index=1): {'phase': 0.5}
193.7035 	EXP 	RadialStim: autoDraw = False
193.7035 	EXP 	TextStim: autoDraw = False
193.7035 	EXP 	RadialStim: autoDraw = True
193.7035 	EXP 	TextStim: autoDraw = True
193.7567 	EXP 	New trial (rep=81, index=0): {'phase': 0.0}
193.7702 	EXP 	RadialStim: autoDraw = False
193.7702 	EXP 	TextStim: autoDraw = False
193.7702 	EXP 	RadialStim: autoDraw = True
193.7702 	EXP 	TextStim: autoDraw = True
193.8068 	EXP 	New trial (rep=81, index=1): {'phase': 0.5}
193.8203 	EXP 	RadialStim: autoDraw = False
193.8203 	EXP 	TextStim: autoDraw = False
193.8203 	EXP 	RadialStim: autoDraw = True
193.8203 	EXP 	TextStim: autoDraw = True
193.8734 	EXP 	New trial (rep=82, index=0): {'phase': 0.0}
193.8870 	EXP 	RadialStim: autoDraw = False
193.8870 	EXP 	TextStim: autoDraw = False
193.8870 	EXP 	RadialStim: autoDraw = True
193.8870 	EXP 	TextStim: autoDraw = True
193.9401 	EXP 	New trial (rep=82, index=1): {'phase': 0.5}
193.9537 	EXP 	RadialStim: autoDraw = False
193.9537 	EXP 	TextStim: autoDraw = False
193.9537 	EXP 	RadialStim: autoDraw = True
193.9537 	EXP 	TextStim: autoDraw = True
194.0070 	EXP 	New trial (rep=83, index=0): {'phase': 0.0}
194.0204 	EXP 	RadialStim: autoDraw = False
194.0204 	EXP 	TextStim: autoDraw = False
194.0204 	EXP 	RadialStim: autoDraw = True
194.0204 	EXP 	TextStim: autoDraw = True
194.0566 	EXP 	New trial (rep=83, index=1): {'phase': 0.5}
194.0704 	EXP 	RadialStim: autoDraw = False
194.0704 	EXP 	TextStim: autoDraw = False
194.0704 	EXP 	RadialStim: autoDraw = True
194.0704 	EXP 	TextStim: autoDraw = True
194.1236 	EXP 	New trial (rep=84, index=0): {'phase': 0.0}
194.1370 	EXP 	RadialStim: autoDraw = False
194.1370 	EXP 	TextStim: autoDraw = False
194.1370 	EXP 	RadialStim: autoDraw = True
194.1370 	EXP 	TextStim: autoDraw = True
194.1904 	EXP 	New trial (rep=84, index=1): {'phase': 0.5}
194.2038 	EXP 	RadialStim: autoDraw = False
194.2038 	EXP 	TextStim: autoDraw = False
194.2038 	EXP 	RadialStim: autoDraw = True
194.2038 	EXP 	TextStim: autoDraw = True
194.2571 	EXP 	New trial (rep=85, index=0): {'phase': 0.0}
194.2706 	EXP 	RadialStim: autoDraw = False
194.2706 	EXP 	TextStim: autoDraw = False
194.2706 	EXP 	RadialStim: autoDraw = True
194.2706 	EXP 	TextStim: autoDraw = True
194.3072 	EXP 	New trial (rep=85, index=1): {'phase': 0.5}
194.3205 	EXP 	RadialStim: autoDraw = False
194.3205 	EXP 	TextStim: autoDraw = False
194.3205 	EXP 	RadialStim: autoDraw = True
194.3205 	EXP 	TextStim: autoDraw = True
194.3737 	EXP 	New trial (rep=86, index=0): {'phase': 0.0}
194.3871 	EXP 	RadialStim: autoDraw = False
194.3871 	EXP 	TextStim: autoDraw = False
194.3871 	EXP 	RadialStim: autoDraw = True
194.3871 	EXP 	TextStim: autoDraw = True
194.4402 	EXP 	New trial (rep=86, index=1): {'phase': 0.5}
194.4540 	EXP 	RadialStim: autoDraw = False
194.4540 	EXP 	TextStim: autoDraw = False
194.4540 	EXP 	RadialStim: autoDraw = True
194.4540 	EXP 	TextStim: autoDraw = True
194.5069 	EXP 	New trial (rep=87, index=0): {'phase': 0.0}
194.5205 	EXP 	RadialStim: autoDraw = False
194.5205 	EXP 	TextStim: autoDraw = False
194.5205 	EXP 	RadialStim: autoDraw = True
194.5205 	EXP 	TextStim: autoDraw = True
194.5571 	EXP 	New trial (rep=87, index=1): {'phase': 0.5}
194.5707 	EXP 	RadialStim: autoDraw = False
194.5707 	EXP 	TextStim: autoDraw = False
194.5707 	EXP 	RadialStim: autoDraw = True
194.5707 	EXP 	TextStim: autoDraw = True
194.6237 	EXP 	New trial (rep=88, index=0): {'phase': 0.0}
194.6374 	EXP 	RadialStim: autoDraw = False
194.6374 	EXP 	TextStim: autoDraw = False
194.6374 	EXP 	RadialStim: autoDraw = True
194.6374 	EXP 	TextStim: autoDraw = True
194.6907 	EXP 	New trial (rep=88, index=1): {'phase': 0.5}
194.7041 	EXP 	RadialStim: autoDraw = False
194.7041 	EXP 	TextStim: autoDraw = False
194.7041 	EXP 	RadialStim: autoDraw = True
194.7041 	EXP 	TextStim: autoDraw = True
194.7573 	EXP 	New trial (rep=89, index=0): {'phase': 0.0}
194.7706 	EXP 	RadialStim: autoDraw = False
194.7706 	EXP 	TextStim: autoDraw = False
194.7706 	EXP 	RadialStim: autoDraw = True
194.7706 	EXP 	TextStim: autoDraw = True
194.8074 	EXP 	New trial (rep=89, index=1): {'phase': 0.5}
194.8207 	EXP 	RadialStim: autoDraw = False
194.8207 	EXP 	TextStim: autoDraw = False
194.8207 	EXP 	RadialStim: autoDraw = True
194.8207 	EXP 	TextStim: autoDraw = True
194.8740 	EXP 	New trial (rep=90, index=0): {'phase': 0.0}
194.8874 	EXP 	RadialStim: autoDraw = False
194.8874 	EXP 	TextStim: autoDraw = False
194.8874 	EXP 	RadialStim: autoDraw = True
194.8874 	EXP 	TextStim: autoDraw = True
194.9405 	EXP 	New trial (rep=90, index=1): {'phase': 0.5}
194.9542 	EXP 	RadialStim: autoDraw = False
194.9542 	EXP 	TextStim: autoDraw = False
194.9542 	EXP 	RadialStim: autoDraw = True
194.9542 	EXP 	TextStim: autoDraw = True
195.0073 	EXP 	New trial (rep=91, index=0): {'phase': 0.0}
195.0208 	EXP 	RadialStim: autoDraw = False
195.0208 	EXP 	TextStim: autoDraw = False
195.0208 	EXP 	RadialStim: autoDraw = True
195.0208 	EXP 	TextStim: autoDraw = True
195.0562 	EXP 	New trial (rep=91, index=1): {'phase': 0.5}
195.0709 	EXP 	RadialStim: autoDraw = False
195.0709 	EXP 	TextStim: autoDraw = False
195.0709 	EXP 	RadialStim: autoDraw = True
195.0709 	EXP 	TextStim: autoDraw = True
195.1241 	EXP 	New trial (rep=92, index=0): {'phase': 0.0}
195.1376 	EXP 	RadialStim: autoDraw = False
195.1376 	EXP 	TextStim: autoDraw = False
195.1376 	EXP 	RadialStim: autoDraw = True
195.1376 	EXP 	TextStim: autoDraw = True
195.1909 	EXP 	New trial (rep=92, index=1): {'phase': 0.5}
195.2043 	EXP 	RadialStim: autoDraw = False
195.2043 	EXP 	TextStim: autoDraw = False
195.2043 	EXP 	RadialStim: autoDraw = True
195.2043 	EXP 	TextStim: autoDraw = True
195.2575 	EXP 	New trial (rep=93, index=0): {'phase': 0.0}
195.2709 	EXP 	RadialStim: autoDraw = False
195.2709 	EXP 	TextStim: autoDraw = False
195.2709 	EXP 	RadialStim: autoDraw = True
195.2709 	EXP 	TextStim: autoDraw = True
195.3074 	EXP 	New trial (rep=93, index=1): {'phase': 0.5}
195.3210 	EXP 	RadialStim: autoDraw = False
195.3210 	EXP 	TextStim: autoDraw = False
195.3210 	EXP 	RadialStim: autoDraw = True
195.3210 	EXP 	TextStim: autoDraw = True
195.3744 	EXP 	New trial (rep=94, index=0): {'phase': 0.0}
195.3877 	EXP 	RadialStim: autoDraw = False
195.3877 	EXP 	TextStim: autoDraw = False
195.3877 	EXP 	RadialStim: autoDraw = True
195.3877 	EXP 	TextStim: autoDraw = True
195.4408 	EXP 	New trial (rep=94, index=1): {'phase': 0.5}
195.4544 	EXP 	RadialStim: autoDraw = False
195.4544 	EXP 	TextStim: autoDraw = False
195.4544 	EXP 	RadialStim: autoDraw = True
195.4544 	EXP 	TextStim: autoDraw = True
195.5075 	EXP 	New trial (rep=95, index=0): {'phase': 0.0}
195.5212 	EXP 	RadialStim: autoDraw = False
195.5212 	EXP 	TextStim: autoDraw = False
195.5212 	EXP 	RadialStim: autoDraw = True
195.5212 	EXP 	TextStim: autoDraw = True
195.5575 	EXP 	New trial (rep=95, index=1): {'phase': 0.5}
195.5712 	EXP 	RadialStim: autoDraw = False
195.5712 	EXP 	TextStim: autoDraw = False
195.5712 	EXP 	RadialStim: autoDraw = True
195.5712 	EXP 	TextStim: autoDraw = True
195.6243 	EXP 	New trial (rep=96, index=0): {'phase': 0.0}
195.6377 	EXP 	RadialStim: autoDraw = False
195.6377 	EXP 	TextStim: autoDraw = False
195.6377 	EXP 	RadialStim: autoDraw = True
195.6377 	EXP 	TextStim: autoDraw = True
195.6902 	EXP 	New trial (rep=96, index=1): {'phase': 0.5}
195.7046 	EXP 	RadialStim: autoDraw = False
195.7046 	EXP 	TextStim: autoDraw = False
195.7046 	EXP 	RadialStim: autoDraw = True
195.7046 	EXP 	TextStim: autoDraw = True
195.7579 	EXP 	New trial (rep=97, index=0): {'phase': 0.0}
195.7712 	EXP 	RadialStim: autoDraw = False
195.7712 	EXP 	TextStim: autoDraw = False
195.7712 	EXP 	RadialStim: autoDraw = True
195.7712 	EXP 	TextStim: autoDraw = True
195.8076 	EXP 	New trial (rep=97, index=1): {'phase': 0.5}
195.8213 	EXP 	RadialStim: autoDraw = False
195.8213 	EXP 	TextStim: autoDraw = False
195.8213 	EXP 	RadialStim: autoDraw = True
195.8213 	EXP 	TextStim: autoDraw = True
195.8729 	EXP 	New trial (rep=98, index=0): {'phase': 0.0}
195.8878 	EXP 	RadialStim: autoDraw = False
195.8878 	EXP 	TextStim: autoDraw = False
195.8878 	EXP 	RadialStim: autoDraw = True
195.8878 	EXP 	TextStim: autoDraw = True
195.9395 	EXP 	New trial (rep=98, index=1): {'phase': 0.5}
195.9545 	EXP 	RadialStim: autoDraw = False
195.9545 	EXP 	TextStim: autoDraw = False
195.9545 	EXP 	RadialStim: autoDraw = True
195.9545 	EXP 	TextStim: autoDraw = True
196.0081 	EXP 	New trial (rep=99, index=0): {'phase': 0.0}
196.0212 	EXP 	RadialStim: autoDraw = False
196.0212 	EXP 	TextStim: autoDraw = False
196.0212 	EXP 	RadialStim: autoDraw = True
196.0212 	EXP 	TextStim: autoDraw = True
196.0567 	EXP 	New trial (rep=99, index=1): {'phase': 0.5}
196.0712 	EXP 	RadialStim: autoDraw = False
196.0712 	EXP 	TextStim: autoDraw = False
196.0712 	EXP 	RadialStim: autoDraw = True
196.0712 	EXP 	TextStim: autoDraw = True
196.1241 	EXP 	New trial (rep=100, index=0): {'phase': 0.0}
196.1379 	EXP 	RadialStim: autoDraw = False
196.1379 	EXP 	TextStim: autoDraw = False
196.1379 	EXP 	RadialStim: autoDraw = True
196.1379 	EXP 	TextStim: autoDraw = True
196.1897 	EXP 	New trial (rep=100, index=1): {'phase': 0.5}
196.2048 	EXP 	RadialStim: autoDraw = False
196.2048 	EXP 	TextStim: autoDraw = False
196.2048 	EXP 	RadialStim: autoDraw = True
196.2048 	EXP 	TextStim: autoDraw = True
196.2582 	EXP 	New trial (rep=101, index=0): {'phase': 0.0}
196.2715 	EXP 	RadialStim: autoDraw = False
196.2715 	EXP 	TextStim: autoDraw = False
196.2715 	EXP 	RadialStim: autoDraw = True
196.2715 	EXP 	TextStim: autoDraw = True
196.3079 	EXP 	New trial (rep=101, index=1): {'phase': 0.5}
196.3216 	EXP 	RadialStim: autoDraw = False
196.3216 	EXP 	TextStim: autoDraw = False
196.3216 	EXP 	RadialStim: autoDraw = True
196.3216 	EXP 	TextStim: autoDraw = True
